type,value
variable 2,4.43350484691411
variable 2,4.68849900822886
variable 2,2.06661446503321
variable 2,3.0915663392481
variable 2,4.52206802579118
variable 2,4.28195580825486
variable 2,2.54146215741104
variable 2,5.61912663725297
variable 2,4.40661085588452
variable 2,2.86889229921107
variable 2,3.61231474078335
variable 2,4.03496681416056
variable 2,3.81443447869046
variable 2,2.80633261679899
variable 2,5.03488220803178
variable 2,4.37795731619215
variable 2,2.5129424096776
variable 2,4.77206153452628
variable 2,2.7981210507338
variable 2,4.25154026220093
variable 2,5.28822247037937
variable 2,2.99802733632814
variable 2,4.45724794438583
variable 2,3.71838173610415
variable 2,4.75830165539873
variable 2,2.83048342678804
variable 2,3.42975112275818
variable 2,2.62951409242299
variable 2,6.5817699293072
variable 2,4.65585012623052
variable 2,4.44784932761291
variable 2,3.09745874347423
variable 2,3.55615118380916
variable 2,4.31987334140467
variable 2,3.22173288354147
variable 2,3.39628626890808
variable 2,2.6690055403316
variable 2,4.93217989135242
variable 2,3.11387414461427
variable 2,3.66580717783073
variable 2,5.05352622130446
variable 2,4.9566697052665
variable 2,3.17694932876715
variable 2,3.77897407341246
variable 2,2.51247275670549
variable 2,4.43142151984478
variable 2,2.66707677744665
variable 2,3.18870034001533
variable 2,5.17156219582984
variable 2,2.99585677434194
variable 2,3.55401495014793
variable 2,4.53041996703601
variable 2,3.61661436501126
variable 2,5.3319935002367
variable 2,4.6249855024301
variable 2,3.80026878384996
variable 2,1.87972109856866
variable 2,3.06908723750622
variable 2,2.51973309294538
variable 2,3.71652832497142
variable 2,4.0234359540261
variable 2,2.75307871973158
variable 2,4.03188368518866
variable 2,5.61280427655634
variable 2,5.73728195003297
variable 2,4.63310278291583
variable 2,3.27126947697808
variable 2,3.08981798548539
variable 2,4.82078572762278
variable 2,3.55893819208197
variable 2,5.13606413462996
variable 2,2.85128022090342
variable 2,2.41511003227178
variable 2,4.83895265573949
variable 2,5.40956668071133
variable 2,4.4734686136171
variable 2,4.51949664334318
variable 2,4.72739225916055
variable 2,3.31046955195161
variable 2,3.68876540669797
variable 2,4.23978630656545
variable 2,3.43414020832626
variable 2,4.16008657657895
variable 2,2.68837859007252
variable 2,3.96825859423304
variable 2,5.97015900449687
variable 2,4.58438041043834
variable 2,4.29146306562372
variable 2,2.68199441689061
variable 2,3.39829946100657
variable 2,6.18562121555244
variable 2,4.14251446206136
variable 2,3.09708446679203
variable 2,6.16872334246871
variable 2,4.20689657782731
variable 2,5.12232373603286
variable 2,4.80367249913822
variable 2,6.07121644300021
variable 2,5.21172812807103
variable 2,3.34821417514141
variable 2,5.4764008478353
variable 2,4.15061580830985
variable 2,2.23010849662051
variable 2,4.9602466052069
variable 2,3.35807631018362
variable 2,4.57404254548779
variable 2,4.21816668423118
variable 2,4.31115387997542
variable 2,3.14471211694101
variable 2,4.23777639764956
variable 2,3.69114359707396
variable 2,3.38126800986096
variable 2,5.27594801810313
variable 2,3.37809450622227
variable 2,4.26655909160311
variable 2,4.09610021079029
variable 2,1.3112109424973
variable 2,4.7437370338061
variable 2,5.42719271369582
variable 2,4.03236222641869
variable 2,5.30405492758638
variable 2,2.90613372604675
variable 2,3.12317666875359
variable 2,3.04047991991044
variable 2,4.81329189977148
variable 2,4.1828794789652
variable 2,5.32036891075834
variable 2,6.12566946361527
variable 2,4.22901062881276
variable 2,5.89802310828919
variable 2,3.20846842172331
variable 2,4.49076676222116
variable 2,4.75455976104005
variable 2,4.27211343089341
variable 2,3.9217360348271
variable 2,3.7809936011136
variable 2,4.14658838172615
variable 2,3.962649953656
variable 2,3.72626077491568
variable 2,2.80484050884585
variable 2,5.05924005643902
variable 2,4.9625478459314
variable 2,3.14521262570732
variable 2,4.41417705623449
variable 2,3.9048114136324
variable 2,3.51842200430475
variable 2,4.52398413240507
variable 2,4.00854356227864
variable 2,4.84945124913855
variable 2,5.01018780826482
variable 2,4.33794718936546
variable 2,5.10620179530999
variable 2,4.1376913505229
variable 2,1.70064283612053
variable 2,4.71456332914854
variable 2,4.94060606718717
variable 2,5.25686538016987
variable 2,4.12843526660127
variable 2,3.49772457882282
variable 2,3.88463714489871
variable 2,3.24782873116194
variable 2,3.92998203741783
variable 2,2.22540997708289
variable 2,3.39719975928829
variable 2,4.64579172255258
variable 2,3.42760766756894
variable 2,3.30298340270161
variable 2,3.70714046232464
variable 2,3.46064779290549
variable 2,5.11814923075914
variable 2,4.27840373085733
variable 2,6.07335780338459
variable 2,2.79915574974699
variable 2,4.11263051985816
variable 2,5.46767295388467
variable 2,3.37380640495842
variable 2,4.20838460971392
variable 2,4.80971956019262
variable 2,2.72485989625263
variable 2,3.58000558682711
variable 2,4.30271257981931
variable 2,4.11838704387818
variable 2,2.95821464346227
variable 2,4.01225659207715
variable 2,4.60625715339232
variable 2,4.14374100782446
variable 2,3.1801695259638
variable 2,4.2142833618192
variable 2,3.72083732873316
variable 2,4.31579244515041
variable 2,4.08534688008329
variable 2,4.68492112527021
variable 2,3.39879038526059
variable 2,4.12671539330013
variable 2,2.64327765750327
variable 2,3.98380005012128
variable 2,6.6690173880946
variable 2,4.39095808345006
variable 2,4.44255771099604
variable 2,4.85619782010237
variable 2,4.57345882327135
variable 2,3.95200497246039
variable 2,4.37202765663846
variable 2,3.27076387070465
variable 2,4.59543404228285
variable 2,4.19175034676564
variable 2,3.87405583162858
variable 2,3.31697066802449
variable 2,1.75543894721229
variable 2,4.04400638644551
variable 2,4.73295812457811
variable 2,5.06488266769065
variable 2,4.71424588752924
variable 2,4.57714485060104
variable 2,3.38210712502589
variable 2,4.11862256757225
variable 2,3.06600507518045
variable 2,4.31006528274048
variable 2,5.06925629431003
variable 2,4.91155722049267
variable 2,4.5921656349774
variable 2,3.84008517462514
variable 2,2.80942501291609
variable 2,3.18383095247554
variable 2,4.55297562253916
variable 2,5.07272250379192
variable 2,3.46536147830368
variable 2,3.96359599113987
variable 2,4.83148251654042
variable 2,3.94414130474083
variable 2,4.08984553024626
variable 2,4.62832651024899
variable 2,3.23248961549123
variable 2,2.60645444828036
variable 2,4.1533737719586
variable 2,2.8998175746661
variable 2,4.50090100842449
variable 2,4.86308410822224
variable 2,2.963768082963
variable 2,4.50471515037215
variable 2,3.86628516288434
variable 2,3.98501682922081
variable 2,4.75094108949501
variable 2,4.49040271724779
variable 2,2.62504737576339
variable 2,2.26002614246914
variable 2,5.80277293051822
variable 2,4.22063936021018
variable 2,3.07963644182694
variable 2,3.55976921153519
variable 2,5.70482791748789
variable 2,2.61237774191346
variable 2,3.34549565316185
variable 2,2.86439616892527
variable 2,3.72359679178409
variable 2,3.56915775717088
variable 2,3.74204200542408
variable 2,5.27460009553632
variable 2,4.73866267853892
variable 2,3.70219394890368
variable 2,3.52466924742454
variable 2,4.6859930179646
variable 2,3.33007715949349
variable 2,3.17104215238952
variable 2,3.20125547150722
variable 2,4.68172051492659
variable 2,3.65409628970942
variable 2,3.12051329547179
variable 2,3.88419521824309
variable 2,4.84909703192798
variable 2,5.54248126551704
variable 2,2.59663968159011
variable 2,3.85661680056062
variable 2,4.23191027826733
variable 2,5.6252868981076
variable 2,1.74107095437678
variable 2,6.07056508776174
variable 2,5.28276157231583
variable 2,4.75504967045242
variable 2,1.65772266824258
variable 2,4.13051170056847
variable 2,3.62961527741702
variable 2,3.79004775393609
variable 2,6.0598581072695
variable 2,3.87367954564361
variable 2,3.25600084276851
variable 2,4.70364248563106
variable 2,3.22172374626842
variable 2,2.60595802256354
variable 2,6.64806991808888
variable 2,2.73149807418538
variable 2,2.65635809542417
variable 2,3.67884764080831
variable 2,3.34546764916297
variable 2,1.56714869942661
variable 2,3.1428737079587
variable 2,3.83178134936462
variable 2,5.13120591576654
variable 2,4.74957859023925
variable 2,3.86657971835758
variable 2,2.81882617931782
variable 2,3.8693708466287
variable 2,2.94025414399023
variable 2,2.17209835008007
variable 2,2.70454896291244
variable 2,5.80431634108542
variable 2,3.57371135835201
variable 2,4.32076069413954
variable 2,4.10178198694607
variable 2,4.90767657946574
variable 2,3.9050773783803
variable 2,3.8404093536067
variable 2,4.59122974118349
variable 2,3.28589800049913
variable 2,3.24469738266209
variable 2,2.66023119760878
variable 2,4.5374675429094
variable 2,4.22349063289708
variable 2,3.26018101727071
variable 2,4.42772152309455
variable 2,4.26228871995274
variable 2,5.16238856039061
variable 2,4.69523519899287
variable 2,2.93083594615915
variable 2,4.52881999467929
variable 2,3.89264388867354
variable 2,1.75665436825712
variable 2,3.06411378348578
variable 2,3.37375616202929
variable 2,3.33123071473586
variable 2,3.62058004012785
variable 2,3.64078232219769
variable 2,4.85287853414747
variable 2,3.14374212460684
variable 2,4.46460269396352
variable 2,3.08558911124939
variable 2,4.25299919087401
variable 2,5.44302672058432
variable 2,3.41325770408934
variable 2,4.92704015433294
variable 2,4.08050814383118
variable 2,1.25210956323382
variable 2,3.77443907296873
variable 2,4.01415534276904
variable 2,4.2701585145874
variable 2,4.68380030850727
variable 2,3.69689752933118
variable 2,4.26478254763399
variable 2,4.01117033517546
variable 2,4.70854941401082
variable 2,3.86797254669481
variable 2,3.05754203006519
variable 2,3.24433033598231
variable 2,5.83824334138123
variable 2,4.17400386191461
variable 2,2.7442115533481
variable 2,4.06021551272561
variable 2,3.47969841330308
variable 2,3.61368613037147
variable 2,4.09571067824495
variable 2,4.44742581691805
variable 2,4.54531636877615
variable 2,3.2891134997808
variable 2,4.45216365867885
variable 2,3.21431237485159
variable 2,3.36122822913423
variable 2,2.92439554382525
variable 2,3.77441578183842
variable 2,3.76970503517883
variable 2,2.77852811630358
variable 2,2.42582467395043
variable 2,5.15396154919223
variable 2,3.90479110712221
variable 2,4.78069990409575
variable 2,4.21267534496662
variable 2,2.74136123323698
variable 2,3.27813945631767
variable 2,5.29848222712117
variable 2,5.32514586586198
variable 2,3.82510508453949
variable 2,4.81368572336506
variable 2,3.67346953783527
variable 2,5.17643382433956
variable 2,3.45255313230501
variable 2,3.45095190051741
variable 2,2.95660229831864
variable 2,3.76566172652457
variable 2,4.64564706759233
variable 2,3.80624328484108
variable 2,4.62442485653397
variable 2,5.22013666773772
variable 2,4.70627756434427
variable 2,3.77716050375096
variable 2,3.73317401112327
variable 2,4.49167598083419
variable 2,4.82068628166964
variable 2,2.96689929069279
variable 2,3.3508172438745
variable 2,4.56613624005424
variable 2,4.26327160185945
variable 2,2.8518031194032
variable 2,4.74947925711203
variable 2,4.09432690521208
variable 2,3.61654494755605
variable 2,4.46016696346869
variable 2,4.76946204762591
variable 2,2.24362459953442
variable 2,4.56675017482456
variable 2,1.64426667402479
variable 2,3.46344715362581
variable 2,2.49874379964974
variable 2,4.95687419055584
variable 2,4.79252643586848
variable 2,3.52067138075215
variable 2,2.39599802542716
variable 2,4.33008620631285
variable 2,3.20034196722749
variable 2,2.97838414707859
variable 2,2.45050213442371
variable 2,3.38336574920916
variable 2,4.0687737026197
variable 2,2.09917317925361
variable 2,2.72071658765059
variable 2,3.32571138021126
variable 2,4.46716152738889
variable 2,3.12005866268191
variable 2,4.51588446394813
variable 2,2.67720441478769
variable 2,5.83556940618181
variable 2,4.159600264742
variable 2,3.70491285882899
variable 2,4.61000855710149
variable 2,2.43894966838946
variable 2,2.78899039037966
variable 2,3.61404848295946
variable 2,4.48088819194621
variable 2,3.95904126117395
variable 2,5.72071257567839
variable 2,3.8328808257382
variable 2,4.34522361909472
variable 2,4.30993429353616
variable 2,4.22629332087336
variable 2,3.42751948538598
variable 2,3.20066941184682
variable 2,3.13660239991581
variable 2,2.72729354900796
variable 2,4.9778914797168
variable 2,4.54407406856257
variable 2,4.14424242281366
variable 2,3.5497239915095
variable 2,4.29853777864852
variable 2,4.17503832247591
variable 2,4.33664934215583
variable 2,5.08311846277689
variable 2,3.38833335851137
variable 2,2.6116197424059
variable 2,3.6994633658212
variable 2,5.0814875769566
variable 2,4.12068908018424
variable 2,5.013521836077
variable 2,4.58081060903987
variable 2,2.87599142425317
variable 2,5.04153817577397
variable 2,4.20038225491883
variable 2,5.36261570333622
variable 2,3.91775012944213
variable 2,3.4607371943248
variable 2,3.17149900224243
variable 2,5.72144069881365
variable 2,4.74023583105067
variable 2,4.02168250481216
variable 2,4.31050162908127
variable 2,5.60800392820641
variable 2,3.28649502250446
variable 2,3.23385679725138
variable 2,5.34434289462365
variable 2,3.40729796006084
variable 2,3.85076484605878
variable 2,3.35745925865511
variable 2,3.53672228274685
variable 2,3.2083332547507
variable 2,4.53338774911634
variable 2,5.58104404140571
variable 2,4.63711443944993
variable 2,5.33250640185968
variable 2,2.17852151138076
variable 2,4.60668463647335
variable 2,4.13131090436911
variable 2,4.43255442359394
variable 2,4.36174765168743
variable 2,2.78919241952748
variable 2,4.23683534716692
variable 2,3.11680274304767
variable 2,3.84227827417556
variable 2,5.12958341283653
variable 2,4.45764896704152
variable 2,5.50788630935339
variable 2,3.24878306091882
variable 2,2.95167640349231
variable 2,4.04151693983027
variable 2,3.31369069557069
variable 2,3.54705499648382
variable 2,2.99575803654724
variable 2,4.15122310054075
variable 2,4.60780244088961
variable 2,3.40562194690298
variable 2,5.55855095312984
variable 2,0.99026898001381
variable 2,3.79147247831165
variable 2,5.20777996386848
variable 2,4.88107706073967
variable 2,3.98394889835078
variable 2,4.67578203341043
variable 2,2.23783044843607
variable 2,4.55941461127701
variable 2,5.12860645690969
variable 2,4.9135008248684
variable 2,3.5081642652034
variable 2,4.22197398854883
variable 2,3.38037116254722
variable 2,4.94334495525192
variable 2,3.94506676856033
variable 2,4.38855268742246
variable 2,4.15750219024216
variable 2,4.66385871110194
variable 2,2.10061148779139
variable 2,2.91273793734905
variable 2,4.1480081019734
variable 2,2.64438560605052
variable 2,4.17602539756335
variable 2,3.69185444606495
variable 2,4.19443845023768
variable 2,2.44564581995189
variable 2,5.64213823635679
variable 2,4.99873621685632
variable 2,3.92752975873272
variable 2,3.1088522900305
variable 2,5.00792828115522
variable 2,4.36211608703828
variable 2,2.89054402264884
variable 2,3.95373680486482
variable 2,4.26206342182037
variable 2,4.47332173232433
variable 2,3.76350877541632
variable 2,3.19240235548807
variable 2,2.97766124339882
variable 2,3.67612948480439
variable 2,5.16199825189535
variable 2,2.67050306680982
variable 2,4.37498834438776
variable 2,3.0335637485441
variable 2,2.46497943684578
variable 2,3.28668844489634
variable 2,3.39384522793832
variable 2,5.21432743931171
variable 2,5.4832195321735
variable 2,4.90530558959242
variable 2,2.79201077598119
variable 2,3.7342126087159
variable 2,3.03180817992892
variable 2,5.46505037186903
variable 2,4.30597055372171
variable 2,2.89581696591958
variable 2,3.99372403499717
variable 2,3.76137211203946
variable 2,3.95493803669226
variable 2,2.93261162682781
variable 2,4.78315788957956
variable 2,4.61011826795511
variable 2,3.6293352747207
variable 2,4.49372944036594
variable 2,4.50367035757202
variable 2,4.26214435056136
variable 2,4.77988335241255
variable 2,5.02256016454576
variable 2,4.32965540154175
variable 2,4.19747452949287
variable 2,2.79623462279098
variable 2,3.51600676402198
variable 2,4.95819919589043
variable 2,4.264965506618
variable 2,3.19954855257092
variable 2,5.83319667258012
variable 2,3.07278165837968
variable 2,2.84305983004351
variable 2,3.93103968520589
variable 2,3.69394800496717
variable 2,5.06067374751431
variable 2,4.11612273652569
variable 2,4.77107309619784
variable 2,5.8344278675705
variable 2,6.20610022582634
variable 2,2.94643779143752
variable 2,4.82649898524156
variable 2,5.23838249839822
variable 2,2.7133420613383
variable 2,3.63718698869754
variable 2,4.53728498227572
variable 2,3.63001514837048
variable 2,1.53925571448197
variable 2,4.25755328788205
variable 2,4.03647840570593
variable 2,4.80417325573943
variable 2,4.90649124911063
variable 2,3.83265807027607
variable 2,4.64829495801713
variable 2,4.11778685878165
variable 2,2.97578345182362
variable 2,2.09605002285071
variable 2,4.36226532186154
variable 2,4.02608873276806
variable 2,6.22824506115542
variable 2,3.4498943794518
variable 2,3.29835408796579
variable 2,4.32624959416328
variable 2,4.90322666874213
variable 2,4.38704139209742
variable 2,4.20712162615109
variable 2,4.35820668265807
variable 2,3.72506863456728
variable 2,4.03728046607836
variable 2,3.5285561569464
variable 2,4.62158514066786
variable 2,5.83705060494348
variable 2,4.61312241816273
variable 2,4.93334305920547
variable 2,3.29186855030416
variable 2,4.8526344969574
variable 2,4.08951392748202
variable 2,2.83206794371461
variable 2,6.69117892629632
variable 2,6.12675810544903
variable 2,2.0478224428096
variable 2,5.22282307340657
variable 2,5.76375831528005
variable 2,5.21523714120059
variable 2,4.68230760276584
variable 2,3.11062012057515
variable 2,3.8854662085379
variable 2,4.69177492440091
variable 2,3.96219477795994
variable 2,4.86645882469235
variable 2,3.44545540831258
variable 2,3.5194114719044
variable 2,4.98561825050971
variable 2,5.21522797117029
variable 2,4.16537699352201
variable 2,4.13118932140386
variable 2,5.1343208228929
variable 2,3.65933115985767
variable 2,4.23223262636394
variable 2,4.09928358848231
variable 2,3.93013142404119
variable 2,3.83615472782091
variable 2,3.91372913628725
variable 2,4.58109750169728
variable 2,3.61712566513452
variable 2,2.71965392336359
variable 2,5.42138132602893
variable 2,2.33142425251317
variable 2,3.17587263819764
variable 2,3.23344269615126
variable 2,3.11391988339955
variable 2,5.11913483538592
variable 2,2.24056110353286
variable 2,3.3947312641662
variable 2,5.03211255988346
variable 2,3.54251229483888
variable 2,3.52036800172313
variable 2,2.62588036836499
variable 2,3.52080034277126
variable 2,5.29202249014717
variable 2,3.37053218023272
variable 2,3.46816120081831
variable 2,3.45361886700871
variable 2,2.34381324017798
variable 2,2.56364873766458
variable 2,4.71028812494519
variable 2,1.88051023591337
variable 2,5.47416681574974
variable 2,4.64764705182203
variable 2,4.3704326608943
variable 2,4.16992456267013
variable 2,3.58220181007215
variable 2,4.53674559624478
variable 2,3.52992850898347
variable 2,1.82891032354679
variable 2,3.07535366181673
variable 2,4.26923292861021
variable 2,3.52009873852261
variable 2,5.770010613052
variable 2,3.42181255023772
variable 2,4.84496127338773
variable 2,3.56761358079042
variable 2,4.53481963119943
variable 2,5.60031853210726
variable 2,2.92406312077574
variable 2,4.39099244196296
variable 2,6.01612582318756
variable 2,3.61599841236721
variable 2,4.1111891528918
variable 2,3.91180290040716
variable 2,3.46858250695384
variable 2,4.46445782371734
variable 2,2.67507989100948
variable 2,4.46117839173114
variable 2,4.74696376335737
variable 2,3.4184862912645
variable 2,3.24454113631426
variable 2,4.57129072049615
variable 2,2.82332550339626
variable 2,2.78726239722325
variable 2,1.47687135830876
variable 2,3.73577715438908
variable 2,4.3946847950581
variable 2,4.4743059122762
variable 2,4.35303990001541
variable 2,2.66354518123465
variable 2,3.81924054007042
variable 2,3.38443028971557
variable 2,3.7562922215457
variable 2,6.96423311195863
variable 2,3.89695941439327
variable 2,4.5828563119713
variable 2,4.9852097934865
variable 2,3.50214819392518
variable 2,3.53831250358511
variable 2,2.29524964240655
variable 2,3.96335915842317
variable 2,1.44932368675905
variable 2,4.21813674755926
variable 2,4.74979574724758
variable 2,4.71754356581116
variable 2,5.49714910603624
variable 2,4.7930994695749
variable 2,4.61573396928532
variable 2,2.56332020588862
variable 2,2.95548491879588
variable 2,3.77230290465476
variable 2,4.98143785481939
variable 2,3.56363989294856
variable 2,3.55065396801214
variable 2,4.73937651103805
variable 2,4.30231840480772
variable 2,2.60413319357863
variable 2,2.06613250368052
variable 2,5.13625537124036
variable 2,3.48136154260762
variable 2,6.47517521844831
variable 2,2.92731440018657
variable 2,5.04551133105752
variable 2,2.86351713496212
variable 2,4.7523464406764
variable 2,4.27891548637163
variable 2,2.69618370005337
variable 2,6.31134537161063
variable 2,4.04166937995478
variable 2,1.62504378028498
variable 2,3.46171251931862
variable 2,3.6188664989187
variable 2,4.26004136612389
variable 2,5.50878188399732
variable 2,3.01723847657771
variable 2,3.70455206562476
variable 2,2.44692747872421
variable 2,3.05453304567046
variable 2,3.01971131142149
variable 2,3.76872249854122
variable 2,2.87861211505809
variable 2,4.66280431554361
variable 2,3.73297114707905
variable 2,2.94480189690947
variable 2,3.09118973094835
variable 2,5.15245979322195
variable 2,3.62474415260476
variable 2,3.25781946279844
variable 2,4.88290596148206
variable 2,2.72329619915538
variable 2,3.3094067311814
variable 2,2.83254685697218
variable 2,4.03709289538525
variable 2,3.31521582752996
variable 2,4.26269755481215
variable 2,4.20462989451223
variable 2,4.30728230182286
variable 2,3.47899157317083
variable 2,5.42773821475495
variable 2,4.13258446876803
variable 2,3.25668226137345
variable 2,3.84910425462503
variable 2,4.31741287351839
variable 2,4.38739169013066
variable 2,5.77047494483057
variable 2,4.48752581901282
variable 2,3.85162244196605
variable 2,3.9682057740186
variable 2,5.25474989886427
variable 2,4.11747026750313
variable 2,6.02795245239624
variable 2,2.91413692300487
variable 2,5.07980058294115
variable 2,4.73701318236108
variable 2,4.12163898586562
variable 2,5.55853914536569
variable 2,3.91018668274225
variable 2,1.89122749015339
variable 2,5.83283416067762
variable 2,4.61893618831346
variable 2,3.96484643284704
variable 2,3.24106094230435
variable 2,4.75606215054119
variable 2,4.78393515597056
variable 2,4.82175665210082
variable 2,2.71119452789071
variable 2,3.42115846037898
variable 2,2.77248046910466
variable 2,4.17329004391636
variable 2,2.19866763205607
variable 2,4.11089665246367
variable 2,4.62033845330054
variable 2,4.31659144929584
variable 2,1.90340838946303
variable 2,2.52000517811696
variable 2,4.86591388545473
variable 2,3.76513974270003
variable 2,4.1560314105107
variable 2,4.16939200190744
variable 2,4.27503358456088
variable 2,4.17044749957709
variable 2,3.98453590922923
variable 2,4.90982174429767
variable 2,6.09507232383576
variable 2,6.06151608487555
variable 2,4.72710976844128
variable 2,4.21731481150285
variable 2,1.54442449631662
variable 2,4.12265352428763
variable 2,3.48034229890769
variable 2,5.2763967111388
variable 2,1.98560150561547
variable 2,5.27545345680946
variable 2,3.48101586637265
variable 2,3.62552930070947
variable 2,5.88823921680562
variable 2,4.50198024988547
variable 2,3.76231725169906
variable 2,2.78842235060945
variable 2,4.21411045994389
variable 2,3.41295576577601
variable 2,5.10569822621486
variable 2,3.2932242928932
variable 2,4.16584720436908
variable 2,4.97812290287887
variable 2,3.2977380993149
variable 2,4.8151271716602
variable 2,3.60777598109747
variable 2,6.15226006153642
variable 2,3.82501765806057
variable 2,2.17317966671149
variable 2,2.62714189477489
variable 2,3.89834232036275
variable 2,4.35321147255549
variable 2,4.21452045398382
variable 2,3.31382386229728
variable 2,2.65149053851681
variable 2,2.26254047895914
variable 2,3.99399557032903
variable 2,5.14163273649791
variable 2,5.01622291253575
variable 2,2.47836157768143
variable 2,4.51893048154682
variable 2,5.5561207630383
variable 2,4.96073887845281
variable 2,4.67826864095972
variable 2,6.41024164759202
variable 2,3.81055434925645
variable 2,3.93640620824516
variable 2,2.26252031265043
variable 2,2.60357183881144
variable 2,4.82068388627664
variable 2,3.92527046846192
variable 2,4.14124422105895
variable 2,4.6394236209317
variable 2,4.07001480741221
variable 2,2.68609141536546
variable 2,4.91413704508624
variable 2,2.52807425624408
variable 2,2.79484146223311
variable 2,3.61327624007178
variable 2,3.90509197311561
variable 2,4.63527965630582
variable 2,2.59894546166403
variable 2,4.73000141514629
variable 2,4.88878468890445
variable 2,4.19774210660373
variable 2,4.6776147242568
variable 2,4.7198932343328
variable 2,3.96316282015643
variable 2,5.41123773507356
variable 2,3.29747090659409
variable 2,4.28518240094712
variable 2,3.12246571915479
variable 2,2.36769334116732
variable 2,4.61135105633963
variable 2,5.21276475182054
variable 2,3.86511218181117
variable 2,6.17478726394127
variable 2,2.00766010999699
variable 2,3.30668432617802
variable 2,3.88154846744785
variable 2,6.40512607712403
variable 2,4.12588389978592
variable 2,4.27511444990566
variable 2,4.40500192038884
variable 2,4.78623454570781
variable 2,3.91862138053436
variable 2,6.13753166951302
variable 2,3.8238832682702
variable 2,5.18575776741209
variable 2,3.85034843167762
variable 2,3.15976624998382
variable 2,3.93509620292349
variable 2,2.52424608228197
variable 2,3.11590804637585
variable 2,5.45949743744997
variable 2,4.4261875894052
variable 2,3.07596165781302
variable 2,3.48762773207571
variable 2,4.27411576546989
variable 2,4.34836494189721
variable 2,1.99772946267669
variable 2,3.42439977396854
variable 2,4.40750516633189
variable 2,3.95409750955912
variable 2,3.74739487802092
variable 2,2.43825260457451
variable 2,4.06627071123806
variable 2,4.64634660839154
variable 2,3.47065969636248
variable 2,3.46027470214983
variable 2,3.19635659248686
variable 2,6.36153640668613
variable 2,5.24604608633957
variable 2,4.05823571820507
variable 2,5.2248035273192
variable 2,5.82179757537179
variable 2,2.01136691468931
variable 2,5.3915174682974
variable 2,3.64030137904322
variable 2,3.7904676737778
variable 2,3.03839502970028
variable 2,3.10828335299036
variable 2,2.80618289980072
variable 2,3.6057812175497
variable 2,3.98565471839628
variable 2,4.25010703308328
variable 2,5.59969695238113
variable 2,5.31633976210107
variable 2,3.1420355782497
variable 2,2.7833926067038
variable 2,3.78880498311999
variable 2,3.26117029254512
variable 2,4.23414501439723
variable 2,3.17353336450604
variable 2,3.38791781876974
